# n_all=31921 n_agree=22689 n_disagree=9232
temp,rank,group,prob_ref,prob_target
0.7500,8,agree,0.00055840,0.00254517
0.7500,8,disagree,0.00380142,0.01113646
0.7500,9,all,0.00108268,0.00391395
0.7500,9,agree,0.00039713,0.00194726
0.7500,9,disagree,0.00276753,0.00874736
0.7500,10,all,0.00081222,0.00312603
0.7500,10,agree,0.00029432,0.00154142
0.7500,10,disagree,0.00208504,0.00702045
0.7500,11,all,0.00063057,0.00254925
0.7500,11,agree,0.00022700,0.00124696
0.7500,11,disagree,0.00162239,0.00574980
0.7500,12,all,0.00050501,0.00212362
0.7500,12,agree,0.00017821,0.00103117
0.7500,12,disagree,0.00130816,0.00480847
0.7500,13,all,0.00041449,0.00179606
0.7500,13,agree,0.00014522,0.00086667
0.7500,13,disagree,0.00107626,0.00408017
0.7500,14,all,0.00034510,0.00154334
0.7500,14,agree,0.00011914,0.00074093
0.7500,14,disagree,0.00090044,0.00351538
0.7500,15,all,0.00028788,0.00133179
0.7500,15,agree,0.00009856,0.00063817
0.7500,15,disagree,0.00075316,0.00303646
0.7500,16,all,0.00024475,0.00116777
0.7500,16,agree,0.00008270,0.00055652
0.7500,16,disagree,0.00064299,0.00267003
0.7500,17,all,0.00020840,0.00102939
0.7500,17,agree,0.00007039,0.00048872
0.7500,17,disagree,0.00054759,0.00235817
0.7500,18,all,0.00017991,0.00091562
0.7500,18,agree,0.00006040,0.00043171
0.7500,18,disagree,0.00047363,0.00210489
0.7500,19,all,0.00015600,0.00081957
0.7500,19,agree,0.00005234,0.00038411
0.7500,19,disagree,0.00041077,0.00188979
0.7500,20,all,0.00013504,0.00073798
0.7500,20,agree,0.00004574,0.00034396
0.7500,20,disagree,0.00035451,0.00170634
0.7500,21,all,0.00011912,0.00067083
0.7500,21,agree,0.00004037,0.00031112
0.7500,21,disagree,0.00031264,0.00155489
0.7500,22,all,0.00010641,0.00061178
0.7500,22,agree,0.00003593,0.00028208
0.7500,22,disagree,0.00027963,0.00142206
0.7500,23,all,0.00009563,0.00056006
0.7500,23,agree,0.00003224,0.00025752
0.7500,23,disagree,0.00025142,0.00130358
0.7500,24,all,0.00008573,0.00051440
0.7500,24,agree,0.00002899,0.00023627
0.7500,24,disagree,0.00022518,0.00119793
0.7500,25,all,0.00007720,0.00047356
0.7500,25,agree,0.00002619,0.00021699
0.7500,25,disagree,0.00020255,0.00110412
0.7500,26,all,0.00007007,0.00043784
0.7500,26,agree,0.00002391,0.00020022
0.7500,26,disagree,0.00018351,0.00102184
0.7500,27,all,0.00006402,0.00040639
0.7500,27,agree,0.00002170,0.00018546
0.7500,27,disagree,0.00016801,0.00094934
0.7500,28,all,0.00005813,0.00037810
0.7500,28,agree,0.00001989,0.00017207
0.7500,28,disagree,0.00015211,0.00088444
0.7500,29,all,0.00005314,0.00035239
0.7500,29,agree,0.00001833,0.00016024
0.7500,29,disagree,0.00013868,0.00082463
0.7500,30,all,0.00004887,0.00032965
0.7500,30,agree,0.00001686,0.00014956
0.7500,30,disagree,0.00012752,0.00077223
0.7500,31,all,0.00004497,0.00030959
0.7500,31,agree,0.00001555,0.00014020
0.7500,31,disagree,0.00011727,0.00072588
0.7500,32,all,0.00004154,0.00029104
0.7500,32,agree,0.00001436,0.00013138
0.7500,32,disagree,0.00010833,0.00068342
0.7500,33,all,0.00003851,0.00027412
0.7500,33,agree,0.00001322,0.00012344
0.7500,33,disagree,0.00010066,0.00064445
0.7500,34,all,0.00003534,0.00025890
0.7500,34,agree,0.00001226,0.00011635
0.7500,34,disagree,0.00009207,0.00060923
0.7500,35,all,0.00003291,0.00024488
0.7500,35,agree,0.00001138,0.00010991
0.7500,35,disagree,0.00008582,0.00057661
0.7500,36,all,0.00003077,0.00023194
0.7500,36,agree,0.00001062,0.00010393
0.7500,36,disagree,0.00008028,0.00054656
0.7500,37,all,0.00002886,0.00021953
0.7500,37,agree,0.00000992,0.00009817
0.7500,37,disagree,0.00007540,0.00051780
0.7500,38,all,0.00002708,0.00020849
0.7500,38,agree,0.00000928,0.00009299
0.7500,38,disagree,0.00007083,0.00049235
0.7500,39,all,0.00002553,0.00019810
0.7500,39,agree,0.00000869,0.00008831
0.7500,39,disagree,0.00006693,0.00046794
0.7500,40,all,0.00002393,0.00018833
0.7500,40,agree,0.00000814,0.00008398
0.7500,40,disagree,0.00006273,0.00044479
0.7600,1,all,0.87001475,0.74545656
0.7600,1,agree,0.93309104,0.84048111
0.7600,1,disagree,0.71499550,0.51191973
0.7600,2,all,0.07771564,0.11522729
0.7600,2,agree,0.04499662,0.08304951
0.7600,2,disagree,0.15812743,0.19430893
0.7600,3,all,0.02295948,0.04292566
0.7600,3,agree,0.01054157,0.02634927
0.7600,3,disagree,0.05347832,0.08366460
0.7600,4,all,0.01009118,0.02268328
0.7600,4,agree,0.00416927,0.01300413
0.7600,4,disagree,0.02464515,0.04647121
0.7600,5,all,0.00547331,0.01398947
0.7600,5,agree,0.00215808,0.00769149
0.7600,5,disagree,0.01362097,0.02946768
0.7600,6,all,0.00330148,0.00946793
0.7600,6,agree,0.00126493,0.00507037
0.7600,6,disagree,0.00830663,0.02027560
0.7600,7,all,0.00215383,0.00686644
0.7600,7,agree,0.00081353,0.00359945
0.7600,7,disagree,0.00544784,0.01489557
0.7600,8,all,0.00149633,0.00516575
0.7600,8,agree,0.00055840,0.00264020
0.7600,8,disagree,0.00380142,0.01137267
0.7600,9,all,0.00108268,0.00402882
0.7600,9,agree,0.00039713,0.00202532
0.7600,9,disagree,0.00276753,0.00895274
0.7600,10,all,0.00081222,0.00322476
0.7600,10,agree,0.00029432,0.00160690
0.7600,10,disagree,0.00208504,0.00720088
0.7600,11,all,0.00063057,0.00263460
0.7600,11,agree,0.00022700,0.00130239
0.7600,11,disagree,0.00162239,0.00590868
0.7600,12,all,0.00050501,0.00219827
0.7600,12,agree,0.00017821,0.00107885
0.7600,12,disagree,0.00130816,0.00494940
0.7600,13,all,0.00041449,0.00186201
0.7600,13,agree,0.00014522,0.00090820
0.7600,13,disagree,0.00107626,0.00420614
0.7600,14,all,0.00034510,0.00160220
0.7600,14,agree,0.00011914,0.00077752
0.7600,14,disagree,0.00090044,0.00362897
0.7600,15,all,0.00028788,0.00138468
0.7600,15,agree,0.00009856,0.00067068
0.7600,15,disagree,0.00075316,0.00313945
0.7600,16,all,0.00024475,0.00121566
0.7600,16,agree,0.00008270,0.00058562
0.7600,16,disagree,0.00064299,0.00276407
0.7600,17,all,0.00020840,0.00107298
0.7600,17,agree,0.00007039,0.00051498
0.7600,17,disagree,0.00054759,0.00244434
0.7600,18,all,0.00017991,0.00095546
0.7600,18,agree,0.00006040,0.00045547
0.7600,18,disagree,0.00047363,0.00218424
0.7600,19,all,0.00015600,0.00085616
0.7600,19,agree,0.00005234,0.00040573
0.7600,19,disagree,0.00041077,0.00196315
0.7600,20,all,0.00013504,0.00077172
0.7600,20,agree,0.00004574,0.00036375
0.7600,20,disagree,0.00035451,0.00177437
0.7600,21,all,0.00011912,0.00070208
0.7600,21,agree,0.00004037,0.00032932
0.7600,21,disagree,0.00031264,0.00161821
0.7600,22,all,0.00010641,0.00064081
0.7600,22,agree,0.00003593,0.00029887
0.7600,22,disagree,0.00027963,0.00148120
0.7600,23,all,0.00009563,0.00058713
0.7600,23,agree,0.00003224,0.00027309
0.7600,23,disagree,0.00025142,0.00135895
0.7600,24,all,0.00008573,0.00053972
0.7600,24,agree,0.00002899,0.00025077
0.7600,24,disagree,0.00022518,0.00124985
0.7600,25,all,0.00007720,0.00049730
0.7600,25,agree,0.00002619,0.00023051
0.7600,25,disagree,0.00020255,0.00115298
0.7600,26,all,0.00007007,0.00046014
0.7600,26,agree,0.00002391,0.00021285
0.7600,26,disagree,0.00018351,0.00106789
0.7600,27,all,0.00006402,0.00042739
0.7600,27,agree,0.00002170,0.00019731
0.7600,27,disagree,0.00016801,0.00099283
0.7600,28,all,0.00005813,0.00039792
0.7600,28,agree,0.00001989,0.00018320
0.7600,28,disagree,0.00015211,0.00092562
0.7600,29,all,0.00005314,0.00037112
0.7600,29,agree,0.00001833,0.00017073
0.7600,29,disagree,0.00013868,0.00086361
0.7600,30,all,0.00004887,0.00034739
0.7600,30,agree,0.00001686,0.00015946
0.7600,30,disagree,0.00012752,0.00080925
0.7600,31,all,0.00004497,0.00032644
0.7600,31,agree,0.00001555,0.00014957
0.7600,31,disagree,0.00011727,0.00076113
0.7600,32,all,0.00004154,0.00030706
0.7600,32,agree,0.00001436,0.00014025
0.7600,32,disagree,0.00010833,0.00071703
0.7600,33,all,0.00003851,0.00028939
0.7600,33,agree,0.00001322,0.00013185
0.7600,33,disagree,0.00010066,0.00067655
0.7600,34,all,0.00003534,0.00027346
0.7600,34,agree,0.00001226,0.00012435
0.7600,34,disagree,0.00009207,0.00063991
0.7600,35,all,0.00003291,0.00025879
0.7600,35,agree,0.00001138,0.00011753
0.7600,35,disagree,0.00008582,0.00060596
0.7600,36,all,0.00003077,0.00024524
0.7600,36,agree,0.00001062,0.00011119
0.7600,36,disagree,0.00008028,0.00057468
0.7600,37,all,0.00002886,0.00023225
0.7600,37,agree,0.00000992,0.00010510
0.7600,37,disagree,0.00007540,0.00054475
0.7600,38,all,0.00002708,0.00022068
0.7600,38,agree,0.00000928,0.00009961
0.7600,38,disagree,0.00007083,0.00051823
0.7600,39,all,0.00002553,0.00020979
0.7600,39,agree,0.00000869,0.00009463
0.7600,39,disagree,0.00006693,0.00049279
0.7600,40,all,0.00002393,0.00019955
0.7600,40,agree,0.00000814,0.00009004
0.7600,40,disagree,0.00006273,0.00046866
0.7700,1,all,0.87001475,0.74180681
0.7700,1,agree,0.93309104,0.83747579
0.7700,1,disagree,0.71499550,0.50668622
0.7700,2,all,0.07771564,0.11558252
0.7700,2,agree,0.04499662,0.08370724
0.7700,2,disagree,0.15812743,0.19392071
0.7700,3,all,0.02295948,0.04331112
0.7700,3,agree,0.01054157,0.02676926
0.7700,3,disagree,0.05347832,0.08396517
0.7700,4,all,0.01009118,0.02299334
0.7700,4,agree,0.00416927,0.01328670
0.7700,4,disagree,0.02464515,0.04684883
0.7700,5,all,0.00547331,0.01423497
0.7700,5,agree,0.00215808,0.00789433
0.7700,5,disagree,0.01362097,0.02981803
0.7700,6,all,0.00330148,0.00966519
0.7700,6,agree,0.00126493,0.00522328
0.7700,6,disagree,0.00830663,0.02058184
0.7700,7,all,0.00215383,0.00702866
0.7700,7,agree,0.00081353,0.00371916
0.7700,7,disagree,0.00544784,0.01516223
0.7700,8,all,0.00149633,0.00530144
0.7700,8,agree,0.00055840,0.00273642
0.7700,8,disagree,0.00380142,0.01160534
0.7700,9,all,0.00108268,0.00414385
0.7700,9,agree,0.00039713,0.00210456
0.7700,9,disagree,0.00276753,0.00915571
0.7700,10,all,0.00081222,0.00332384
0.7700,10,agree,0.00029432,0.00167352
0.7700,10,disagree,0.00208504,0.00737975
0.7700,11,all,0.00063057,0.00272043
0.7700,11,agree,0.00022700,0.00135890
0.7700,11,disagree,0.00162239,0.00606659
0.7700,12,all,0.00050501,0.00227347
0.7700,12,agree,0.00017821,0.00112755
0.7700,12,disagree,0.00130816,0.00508974
0.7700,13,all,0.00041449,0.00192857
0.7700,13,agree,0.00014522,0.00095069
0.7700,13,disagree,0.00107626,0.00433183
0.7700,14,all,0.00034510,0.00166169
0.7700,14,agree,0.00011914,0.00081502
0.7700,14,disagree,0.00090044,0.00374250
0.7700,15,all,0.00028788,0.00143822
0.7700,15,agree,0.00009856,0.00070404
0.7700,15,disagree,0.00075316,0.00324260
0.7700,16,all,0.00024475,0.00126420
0.7700,16,agree,0.00008270,0.00061553
0.7700,16,disagree,0.00064299,0.00285840
0.7700,17,all,0.00020840,0.00111721
0.7700,17,agree,0.00007039,0.00054199
0.7700,17,disagree,0.00054759,0.00253090
0.7700,18,all,0.00017991,0.00099594
0.7700,18,agree,0.00006040,0.00047995
0.7700,18,disagree,0.00047363,0.00226404
0.7700,19,all,0.00015600,0.00089337
0.7700,19,agree,0.00005234,0.00042803
0.7700,19,disagree,0.00041077,0.00203704
0.7700,20,all,0.00013504,0.00080607
0.7700,20,agree,0.00004574,0.00038417
0.7700,20,disagree,0.00035451,0.00184295
0.7700,21,all,0.00011912,0.00073394
0.7700,21,agree,0.00004037,0.00034813
0.7700,21,disagree,0.00031264,0.00168211
0.7700,22,all,0.00010641,0.00067044
0.7700,22,agree,0.00003593,0.00031624
0.7700,22,disagree,0.00027963,0.00154094
0.7700,23,all,0.00009563,0.00061479
0.7700,23,agree,0.00003224,0.00028921
0.7700,23,disagree,0.00025142,0.00141494
0.7700,24,all,0.00008573,0.00056559
0.7700,24,agree,0.00002899,0.00026579
0.7700,24,disagree,0.00022518,0.00130240
0.7700,25,all,0.00007720,0.00052158
0.7700,25,agree,0.00002619,0.00024452
0.7700,25,disagree,0.00020255,0.00120248
0.7700,26,all,0.00007007,0.00048297
0.7700,26,agree,0.00002391,0.00022597
0.7700,26,disagree,0.00018351,0.00111459
0.7700,27,all,0.00006402,0.00044890
0.7700,27,agree,0.00002170,0.00020962
0.7700,27,disagree,0.00016801,0.00103696
0.7700,28,all,0.00005813,0.00041823
0.7700,28,agree,0.00001989,0.00019477
0.7700,28,disagree,0.00015211,0.00096743
0.7700,29,all,0.00005314,0.00039034
0.7700,29,agree,0.00001833,0.00018164
0.7700,29,disagree,0.00013868,0.00090323
0.7700,30,all,0.00004887,0.00036560
0.7700,30,agree,0.00001686,0.00016976
0.7700,30,disagree,0.00012752,0.00084690
0.7700,31,all,0.00004497,0.00034376
0.7700,31,agree,0.00001555,0.00015933
0.7700,31,disagree,0.00011727,0.00079701
0.7700,32,all,0.00004154,0.00032353
0.7700,32,agree,0.00001436,0.00014949
0.7700,32,disagree,0.00010833,0.00075126
0.7700,33,all,0.00003851,0.00030509
0.7700,33,agree,0.00001322,0.00014063
0.7700,33,disagree,0.00010066,0.00070925
0.7700,34,all,0.00003534,0.00028844
0.7700,34,agree,0.00001226,0.00013270
0.7700,34,disagree,0.00009207,0.00067120
0.7700,35,all,0.00003291,0.00027311
0.7700,35,agree,0.00001138,0.00012549
0.7700,35,disagree,0.00008582,0.00063591
0.7700,36,all,0.00003077,0.00025894
0.7700,36,agree,0.00001062,0.00011879
0.7700,36,disagree,0.00008028,0.00060340
0.7700,37,all,0.00002886,0.00024536
0.7700,37,agree,0.00000992,0.00011234
0.7700,37,disagree,0.00007540,0.00057228
0.7700,38,all,0.00002708,0.00023325
0.7700,38,agree,0.00000928,0.00010653
0.7700,38,disagree,0.00007083,0.00054469
0.7700,39,all,0.00002553,0.00022184
0.7700,39,agree,0.00000869,0.00010126
0.7700,39,disagree,0.00006693,0.00051819
0.7700,40,all,0.00002393,0.00021112
0.7700,40,agree,0.00000814,0.00009639
0.7700,40,disagree,0.00006273,0.00049309
0.7800,1,all,0.87001475,0.73814388
0.7800,1,agree,0.93309104,0.83444236
0.7800,1,disagree,0.71499550,0.50147616
0.7800,2,all,0.07771564,0.11591527
0.7800,2,agree,0.04499662,0.08434921
0.7800,2,disagree,0.15812743,0.19349352
0.7800,3,all,0.02295948,0.04368567
0.7800,3,agree,0.01054157,0.02718484
0.7800,3,disagree,0.05347832,0.08423890
0.7800,4,all,0.01009118,0.02329764
0.7800,4,agree,0.00416927,0.01356824
0.7800,4,disagree,0.02464515,0.04720905
0.7800,5,all,0.00547331,0.01447736
0.7800,5,agree,0.00215808,0.00809745
0.7800,5,disagree,0.01362097,0.03015694
0.7800,6,all,0.00330148,0.00986081
0.7800,6,agree,0.00126493,0.00537701
0.7800,6,disagree,0.00830663,0.02088043
0.7800,7,all,0.00215383,0.00719007
0.7800,7,agree,0.00081353,0.00383991
0.7800,7,disagree,0.00544784,0.01542358
0.7800,8,all,0.00149633,0.00543685
0.7800,8,agree,0.00055840,0.00283377
0.7800,8,disagree,0.00380142,0.01183430
0.7800,9,all,0.00108268,0.00425893
0.7800,9,agree,0.00039713,0.00218493
0.7800,9,disagree,0.00276753,0.00935612
0.7800,10,all,0.00081222,0.00342321
0.7800,10,agree,0.00029432,0.00174124
0.7800,10,disagree,0.00208504,0.00755689
0.7800,11,all,0.00063057,0.00280667
0.7800,11,agree,0.00022700,0.00141645
0.7800,11,disagree,0.00162239,0.00622335
0.7800,12,all,0.00050501,0.00234917
0.7800,12,agree,0.00017821,0.00117724
0.7800,12,disagree,0.00130816,0.00522936
0.7800,13,all,0.00041449,0.00199567
0.7800,13,agree,0.00014522,0.00099412
0.7800,13,disagree,0.00107626,0.00445713
0.7800,14,all,0.00034510,0.00172177
0.7800,14,agree,0.00011914,0.00085341
0.7800,14,disagree,0.00090044,0.00385588
0.7800,15,all,0.00028788,0.00149238
0.7800,15,agree,0.00009856,0.00073824
0.7800,15,disagree,0.00075316,0.00334579
0.7800,16,all,0.00024475,0.00131335
0.7800,16,agree,0.00008270,0.00064623
0.7800,16,disagree,0.00064299,0.00295290
0.7800,17,all,0.00020840,0.00116206
0.7800,17,agree,0.00007039,0.00056976
0.7800,17,disagree,0.00054759,0.00261774
0.7800,18,all,0.00017991,0.00103703
0.7800,18,agree,0.00006040,0.00050515
0.7800,18,disagree,0.00047363,0.00234422
0.7800,19,all,0.00015600,0.00093120
0.7800,19,agree,0.00005234,0.00045100
0.7800,19,disagree,0.00041077,0.00211136
0.7800,20,all,0.00013504,0.00084103
0.7800,20,agree,0.00004574,0.00040525
0.7800,20,disagree,0.00035451,0.00191202
0.7800,21,all,0.00011912,0.00076637
0.7800,21,agree,0.00004037,0.00036755
0.7800,21,disagree,0.00031264,0.00174652
0.7800,22,all,0.00010641,0.00070063
0.7800,22,agree,0.00003593,0.00033419
0.7800,22,disagree,0.00027963,0.00160122
0.7800,23,all,0.00009563,0.00064299
0.7800,23,agree,0.00003224,0.00030589
0.7800,23,disagree,0.00025142,0.00147148
0.7800,24,all,0.00008573,0.00059201
0.7800,24,agree,0.00002899,0.00028135
0.7800,24,disagree,0.00022518,0.00135552
0.7800,25,all,0.00007720,0.00054639
0.7800,25,agree,0.00002619,0.00025905
0.7800,25,disagree,0.00020255,0.00125257
0.7800,26,all,0.00007007,0.00050632
0.7800,26,agree,0.00002391,0.00023958
0.7800,26,disagree,0.00018351,0.00116189
0.7800,27,all,0.00006402,0.00047092
0.7800,27,agree,0.00002170,0.00022240
0.7800,27,disagree,0.00016801,0.00108169
0.7800,28,all,0.00005813,0.00043904
0.7800,28,agree,0.00001989,0.00020678
0.7800,28,disagree,0.00015211,0.00100985
0.7800,29,all,0.00005314,0.00041003
0.7800,29,agree,0.00001833,0.00019298
0.7800,29,disagree,0.00013868,0.00094345
0.7800,30,all,0.00004887,0.00038428
0.7800,30,agree,0.00001686,0.00018048
0.7800,30,disagree,0.00012752,0.00088515
0.7800,31,all,0.00004497,0.00036153
0.7800,31,agree,0.00001555,0.00016949
0.7800,31,disagree,0.00011727,0.00083348
0.7800,32,all,0.00004154,0.00034044
0.7800,32,agree,0.00001436,0.00015912
0.7800,32,disagree,0.00010833,0.00078607
0.7800,33,all,0.00003851,0.00032121
0.7800,33,agree,0.00001322,0.00014978
0.7800,33,disagree,0.00010066,0.00074254
0.7800,34,all,0.00003534,0.00030385
0.7800,34,agree,0.00001226,0.00014141
0.7800,34,disagree,0.00009207,0.00070306
0.7800,35,all,0.00003291,0.00028783
0.7800,35,agree,0.00001138,0.00013379
0.7800,35,disagree,0.00008582,0.00066642
0.7800,36,all,0.00003077,0.00027304
0.7800,36,agree,0.00001062,0.00012671
0.7800,36,disagree,0.00008028,0.00063267
0.7800,37,all,0.00002886,0.00025885
0.7800,37,agree,0.00000992,0.00011990
0.7800,37,disagree,0.00007540,0.00060036
0.7800,38,all,0.00002708,0.00024620
0.7800,38,agree,0.00000928,0.00011377
0.7800,38,disagree,0.00007083,0.00057169
0.7800,39,all,0.00002553,0.00023427
0.7800,39,agree,0.00000869,0.00010819
0.7800,39,disagree,0.00006693,0.00054413
0.7800,40,all,0.00002393,0.00022306
0.7800,40,agree,0.00000814,0.00010303
0.7800,40,disagree,0.00006273,0.00051805
0.7900,1,all,0.87001475,0.73446741
0.7900,1,agree,0.93309104,0.83138047
0.7900,1,disagree,0.71499550,0.49628928
0.7900,2,all,0.07771564,0.11622568
0.7900,2,agree,0.04499662,0.08497527
0.7900,2,disagree,0.15812743,0.19302817
0.7900,3,all,0.02295948,0.04404926
0.7900,3,agree,0.01054157,0.02759580
0.7900,3,disagree,0.05347832,0.08448605
0.7900,4,all,0.01009118,0.02359606
0.7900,4,agree,0.00416927,0.01384860
0.7900,4,disagree,0.02464515,0.04755189
0.7900,5,all,0.00547331,0.01471652
0.7900,5,agree,0.00215808,0.00830072
0.7900,5,disagree,0.01362097,0.03048430
0.7900,6,all,0.00330148,0.01005469
0.7900,6,agree,0.00126493,0.00553146
0.7900,6,disagree,0.00830663,0.02117122
0.7900,7,all,0.00215383,0.00735057
0.7900,7,agree,0.00081353,0.00396162
0.7900,7,disagree,0.00544784,0.01567943
0.7900,8,all,0.00149633,0.00557189
0.7900,8,agree,0.00055840,0.00293218
0.7900,8,disagree,0.00380142,0.01205938
0.7900,9,all,0.00108268,0.00437400
0.7900,9,agree,0.00039713,0.00226638
0.7900,9,disagree,0.00276753,0.00955378
0.7900,10,all,0.00081222,0.00352279
0.7900,10,agree,0.00029432,0.00181003
0.7900,10,disagree,0.00208504,0.00773214
0.7900,11,all,0.00063057,0.00289327
0.7900,11,agree,0.00022700,0.00147502
0.7900,11,disagree,0.00162239,0.00637882
0.7900,12,all,0.00050501,0.00242530
0.7900,12,agree,0.00017821,0.00122790
0.7900,12,disagree,0.00130816,0.00536811
0.7900,13,all,0.00041449,0.00206328
0.7900,13,agree,0.00014522,0.00103847
0.7900,13,disagree,0.00107626,0.00458190
0.7900,14,all,0.00034510,0.00178238
0.7900,14,agree,0.00011914,0.00089267
0.7900,14,disagree,0.00090044,0.00396897
0.7900,15,all,0.00028788,0.00154710
0.7900,15,agree,0.00009856,0.00077326
0.7900,15,disagree,0.00075316,0.00344892
0.7900,16,all,0.00024475,0.00136309
0.7900,16,agree,0.00008270,0.00067771
0.7900,16,disagree,0.00064299,0.00304749
0.7900,17,all,0.00020840,0.00120750
0.7900,17,agree,0.00007039,0.00059827
0.7900,17,disagree,0.00054759,0.00270478
0.7900,18,all,0.00017991,0.00107871
0.7900,18,agree,0.00006040,0.00053105
0.7900,18,disagree,0.00047363,0.00242467
0.7900,19,all,0.00015600,0.00096961
0.7900,19,agree,0.00005234,0.00047465
0.7900,19,disagree,0.00041077,0.00218604
0.7900,20,all,0.00013504,0.00087655
0.7900,20,agree,0.00004574,0.00042696
0.7900,20,disagree,0.00035451,0.00198150
0.7900,21,all,0.00011912,0.00079937
0.7900,21,agree,0.00004037,0.00038759
0.7900,21,disagree,0.00031264,0.00181139
0.7900,22,all,0.00010641,0.00073138
0.7900,22,agree,0.00003593,0.00035272
0.7900,22,disagree,0.00027963,0.00166197
0.7900,23,all,0.00009563,0.00067174
0.7900,23,agree,0.00003224,0.00032312
0.7900,23,disagree,0.00025142,0.00152852
0.7900,24,all,0.00008573,0.00061896
0.7900,24,agree,0.00002899,0.00029743
0.7900,24,disagree,0.00022518,0.00140916
0.7900,25,all,0.00007720,0.00057171
0.7900,25,agree,0.00002619,0.00027408
0.7900,25,disagree,0.00020255,0.00130319
0.7900,26,all,0.00007007,0.00053017
0.7900,26,agree,0.00002391,0.00025367
0.7900,26,disagree,0.00018351,0.00120972
0.7900,27,all,0.00006402,0.00049343
0.7900,27,agree,0.00002170,0.00023564
0.7900,27,disagree,0.00016801,0.00112697
0.7900,28,all,0.00005813,0.00046032
0.7900,28,agree,0.00001989,0.00021924
0.7900,28,disagree,0.00015211,0.00105282
0.7900,29,all,0.00005314,0.00043019
0.7900,29,agree,0.00001833,0.00020476
0.7900,29,disagree,0.00013868,0.00098422
0.7900,30,all,0.00004887,0.00040341
0.7900,30,agree,0.00001686,0.00019161
0.7900,30,disagree,0.00012752,0.00092395
0.7900,31,all,0.00004497,0.00037974
0.7900,31,agree,0.00001555,0.00018005
0.7900,31,disagree,0.00011727,0.00087050
0.7900,32,all,0.00004154,0.00035778
0.7900,32,agree,0.00001436,0.00016913
0.7900,32,disagree,0.00010833,0.00082143
0.7900,33,all,0.00003851,0.00033776
0.7900,33,agree,0.00001322,0.00015930
0.7900,33,disagree,0.00010066,0.00077637
0.7900,34,all,0.00003534,0.00031966
0.7900,34,agree,0.00001226,0.00015047
0.7900,34,disagree,0.00009207,0.00073546
0.7900,35,all,0.00003291,0.00030296
0.7900,35,agree,0.00001138,0.00014244
0.7900,35,disagree,0.00008582,0.00069746
0.7900,36,all,0.00003077,0.00028753
0.7900,36,agree,0.00001062,0.00013497
0.7900,36,disagree,0.00008028,0.00066247
0.7900,37,all,0.00002886,0.00027273
0.7900,37,agree,0.00000992,0.00012778
0.7900,37,disagree,0.00007540,0.00062897
0.7900,38,all,0.00002708,0.00025953
0.7900,38,agree,0.00000928,0.00012132
0.7900,38,disagree,0.00007083,0.00059921
0.7900,39,all,0.00002553,0.00024706
0.7900,39,agree,0.00000869,0.00011542
0.7900,39,disagree,0.00006693,0.00057059
0.7900,40,all,0.00002393,0.00023535
0.7900,40,agree,0.00000814,0.00010996
0.7900,40,disagree,0.00006273,0.00054352
0.8000,1,all,0.87001475,0.73077705
0.8000,1,agree,0.93309104,0.82828972
0.8000,1,disagree,0.71499550,0.49112531
0.8000,2,all,0.07771564,0.11651388
0.8000,2,agree,0.04499662,0.08558530
0.8000,2,disagree,0.15812743,0.19252543
0.8000,3,all,0.02295948,0.04440183
0.8000,3,agree,0.01054157,0.02800196
0.8000,3,disagree,0.05347832,0.08470692
0.8000,4,all,0.01009118,0.02388851
0.8000,4,agree,0.00416927,0.01412760
0.8000,4,disagree,0.02464515,0.04787736
0.8000,5,all,0.00547331,0.01495233
0.8000,5,agree,0.00215808,0.00850401
0.8000,5,disagree,0.01362097,0.03080002
0.8000,6,all,0.00330148,0.01024671
0.8000,6,agree,0.00126493,0.00568652
0.8000,6,disagree,0.00830663,0.02145405
0.8000,7,all,0.00215383,0.00751006
0.8000,7,agree,0.00081353,0.00408419
0.8000,7,disagree,0.00544784,0.01592963
0.8000,8,all,0.00149633,0.00570647
0.8000,8,agree,0.00055840,0.00303158
0.8000,8,disagree,0.00380142,0.01228040
0.8000,9,all,0.00108268,0.00448895
0.8000,9,agree,0.00039713,0.00234886
0.8000,9,disagree,0.00276753,0.00974853
0.8000,10,all,0.00081222,0.00362250
0.8000,10,agree,0.00029432,0.00187984
0.8000,10,disagree,0.00208504,0.00790535
0.8000,11,all,0.00063057,0.00298014
0.8000,11,agree,0.00022700,0.00153456
0.8000,11,disagree,0.00162239,0.00653286
0.8000,12,all,0.00050501,0.00250182
0.8000,12,agree,0.00017821,0.00127949
0.8000,12,disagree,0.00130816,0.00550587
0.8000,13,all,0.00041449,0.00213134
0.8000,13,agree,0.00014522,0.00108371
0.8000,13,disagree,0.00107626,0.00470603
0.8000,14,all,0.00034510,0.00184348
0.8000,14,agree,0.00011914,0.00093277
0.8000,14,disagree,0.00090044,0.00408166
0.8000,15,all,0.00028788,0.00160234
0.8000,15,agree,0.00009856,0.00080909
0.8000,15,disagree,0.00075316,0.00355188
0.8000,16,all,0.00024475,0.00141336
0.8000,16,agree,0.00008270,0.00070997
0.8000,16,disagree,0.00064299,0.00314205
0.8000,17,all,0.00020840,0.00125349
0.8000,17,agree,0.00007039,0.00062751
0.8000,17,disagree,0.00054759,0.00279193
0.8000,18,all,0.00017991,0.00112094
0.8000,18,agree,0.00006040,0.00055765
0.8000,18,disagree,0.00047363,0.00250533
0.8000,19,all,0.00015600,0.00100856
0.8000,19,agree,0.00005234,0.00049896
